id,bloco,aluguel,valor_m2,area,quartos,suites,vagas,link,data_descoberta
475724,SQN 115 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-115-bloco-j-475724,seed:links.txt
982621,SQN 308 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-308-bloco-a-982621,seed:links.txt
180841,SQN 202 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-202-bloco-f-180841,seed:links.txt
1113556,SQN 203 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-203-bloco-f-1113556,seed:links.txt
1114399,SQN 315 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-315-bloco-d-1114399,seed:links.txt
604727,SQS 303 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-303-bloco-d-604727,seed:links.txt
529647,SQS 115 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-115-bloco-d-529647,seed:links.txt
1113938,SQN 203 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-203-bloco-f-1113938,seed:links.txt
1115069,SQN 203,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-203-1115069,seed:links.txt
1115161,SQS 216 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-216-bloco-h-1115161,seed:links.txt
307472,SQS 115 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-115-bloco-f-307472,seed:links.txt
481979,SHIGS 707 Bloco Q,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-sul-brasilia-df-shigs-707-bloco-q-481979,seed:links.txt
1116555,SQN 112 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-112-bloco-g-1116555,seed:links.txt
917853,SQS 211 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-211-bloco-k-917853,seed:links.txt
1117852,SQS 210 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-210-bloco-a-1117852,seed:links.txt
1117945,SQN 210 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-210-bloco-i-1117945,seed:links.txt
1119297,SQS 315 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-315-bloco-i-1119297,seed:links.txt
1119349,EQS 414 415,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-eqs-414-415-1119349,seed:links.txt
1119924,SQN 308 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-308-bloco-a-1119924,seed:links.txt
778361,SQS 311 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-311-bloco-k-778361,seed:links.txt
909418,SQN 212 Bloco E,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-212-bloco-e-909418,seed:links.txt
1121000,SQN 115 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-115-bloco-f-1121000,seed:links.txt
1122058,SHIGS 705 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-sul-brasilia-df-shigs-705-bloco-g-1122058,seed:links.txt
463266,SQN 307 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-307-bloco-a-463266,seed:links.txt
1123953,EQS 414 415,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-eqs-414-415-1123953,seed:links.txt
1124809,SQN 202 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-202-bloco-a-1124809,seed:links.txt
1124926,SQS 206 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-206-bloco-h-1124926,seed:links.txt
839904,SQN 311 Bloco L,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-311-bloco-l-839904,seed:links.txt
1125523,SQN 311 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-311-bloco-a-1125523,seed:links.txt
355621,SQN 309 Bloco O,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-309-bloco-o-355621,seed:links.txt
679886,SQN 108 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-108-bloco-d-679886,seed:links.txt
351162,SQN 211 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-211-bloco-h-351162,seed:links.txt
1127025,SQN 315 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-315-bloco-i-1127025,seed:links.txt
1127935,SQN 108,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-108-1127935,seed:links.txt
23917,SQS 216 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-216-bloco-i-23917,seed:links.txt
1128325,SQN 203,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-norte-brasilia-df-sqn-203-1128325,seed:links.txt
1130479,SQS 308,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-308-1130479,seed:links.txt
895324,SHIGS 706 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-sul-brasilia-df-shigs-706-bloco-i-895324,seed:links.txt
1131998,SQN 206,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-206-1131998,seed:links.txt
1131996,SQN 205 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-205-bloco-i-1131996,seed:links.txt
1132957,SQS 213,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-213-1132957,seed:links.txt
1133398,SQN 314,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-314-1133398,seed:links.txt
316221,SQS 211 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-211-bloco-d-316221,seed:links.txt
1114639,SQS 210 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-210-bloco-a-1114639,seed:links.txt
327731,SHCGN 709 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-norte-brasilia-df-shcgn-709-bloco-j-327731,seed:links.txt
1137177,EQS 414 415,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-sul-brasilia-df-eqs-414-415-1137177,seed:links.txt
281507,SQN 108 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-108-bloco-k-281507,seed:links.txt
268101,SQN 310 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-i-268101,seed:links.txt
1137659,SQN 202 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-202-bloco-d-1137659,seed:links.txt
1127159,SQS 211 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-211-bloco-f-1127159,seed:links.txt
1138094,SQS 208 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-208-bloco-j-1138094,seed:links.txt
1138215,SQN 208,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-208-1138215,seed:links.txt
1138213,SHTN Trecho 1,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-shtn-trecho-1-1138213,seed:links.txt
1093718,SQS 308 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-308-bloco-c-1093718,seed:links.txt
1139169,SHIGS 710,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-sul-brasilia-df-shigs-710-1139169,seed:links.txt
1138848,SQN 202 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-202-bloco-c-1138848,seed:links.txt
1138900,SQN 215 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-215-bloco-c-1138900,seed:links.txt
1139564,SHCGN 703 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-norte-brasilia-df-shcgn-703-bloco-b-1139564,seed:links.txt
1139996,SQS 208 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-208-bloco-c-1139996,seed:links.txt
1140008,SQN 316 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-316-bloco-f-1140008,seed:links.txt
1140713,SQS 204 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-204-bloco-b-1140713,seed:links.txt
1140723,SQN 202 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-202-bloco-f-1140723,seed:links.txt
1141193,SQN 203 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-203-bloco-f-1141193,seed:links.txt
1142292,SQN 111 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-111-bloco-i-1142292,seed:links.txt
1143487,EQS 414 415,,,,,,,https://www.dfimoveis.com.br/imovel/casa-condominio-3-quartos-aluguel-asa-sul-brasilia-df-eqs-414-415-1143487,seed:links.txt
1144773,SQN 108,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-108-1144773,seed:links.txt
759023,SQS 314 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-314-bloco-g-759023,seed:links.txt
1147720,SQS 112 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-112-bloco-g-1147720,seed:links.txt
1147718,SQS 216 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-216-bloco-h-1147718,seed:links.txt
1148562,SQS 115 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-115-bloco-d-1148562,seed:links.txt
1148960,SQS 311 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-311-bloco-h-1148960,seed:links.txt
699919,SHIGS 704 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-sul-brasilia-df-shigs-704-bloco-a-699919,seed:links.txt
873202,SQS 303 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-303-bloco-a-873202,seed:links.txt
1150516,SQN 205 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-205-bloco-i-1150516,seed:links.txt
901656,SHCGN 711 Bloco P,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-norte-brasilia-df-shcgn-711-bloco-p-901656,seed:links.txt
1128423,SQS 309,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-309-1128423,seed:links.txt
1153590,SQS 211 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-211-bloco-b-1153590,seed:links.txt
1139046,SHCGN 714 Bloco V,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-norte-brasilia-df-shcgn-714-bloco-v-1139046,seed:links.txt
1153259,SQN 211,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-211-1153259,seed:links.txt
1153164,SQN 203 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-203-bloco-k-1153164,seed:links.txt
1151769,SQN 304 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-304-bloco-g-1151769,seed:links.txt
702644,SQN 202 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-202-bloco-d-702644,seed:links.txt
1156760,SQN 209 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-209-bloco-j-1156760,seed:links.txt
794354,SHIGS 703 Bloco M,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-sul-brasilia-df-shigs-703-bloco-m-794354,seed:links.txt
1157515,SQS 212 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-212-bloco-g-1157515,seed:links.txt
1157998,SHIGS 705 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-sul-brasilia-df-shigs-705-bloco-a-1157998,seed:links.txt
1157725,SQN 104 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-104-bloco-b-1157725,seed:links.txt
1160390,SQN 304 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-304-bloco-g-1160390,seed:links.txt
1163101,SQS 302 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-302-bloco-j-1163101,seed:links.txt
1163227,SQS 109 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-109-bloco-c-1163227,seed:links.txt
1164298,SQS 206 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-206-bloco-g-1164298,seed:links.txt
1164229,SQN 116,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-116-1164229,seed:links.txt
492693,SQN 111 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-111-bloco-a-492693,seed:links.txt
1165903,SQN 112 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-112-bloco-b-1165903,seed:links.txt
1166961,SQS 211,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-211-1166961,seed:links.txt
140973,SHIGS 705 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-sul-brasilia-df-shigs-705-bloco-d-140973,seed:links.txt
1168409,SQS 309 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-309-bloco-j-1168409,seed:links.txt
1169722,SQS 310 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-310-bloco-b-1169722,seed:links.txt
1170490,SQS 310 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-310-bloco-b-1170490,seed:links.txt
615744,SQS 216 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-216-bloco-d-615744,seed:links.txt
1077384,SQN 316 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-316-bloco-f-1077384,seed:links.txt
1172232,SHIGS 707 Bloco L,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-sul-brasilia-df-shigs-707-bloco-l-1172232,seed:links.txt
263401,SQN 304 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-304-bloco-c-263401,seed:links.txt
1172607,SQN 107 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-107-bloco-d-1172607,seed:links.txt
377740,SQS 302 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-302-bloco-f-377740,seed:links.txt
1172647,SQN 107 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-107-bloco-d-1172647,seed:links.txt
1174389,SHIGS 710 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-sul-brasilia-df-shigs-710-bloco-d-1174389,seed:links.txt
564868,SQN 307,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-307-564868,seed:links.txt
1179733,SQS 204 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-204-bloco-c-1179733,seed:links.txt
1180443,SQS 307 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-307-bloco-h-1180443,seed:links.txt
1180857,SQS 202 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-202-bloco-b-1180857,seed:links.txt
1182942,SQS 303 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-303-bloco-k-1182942,seed:links.txt
1157820,SQS 303 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-303-bloco-f-1157820,seed:links.txt
1183902,SQS 310 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-310-bloco-b-1183902,seed:links.txt
1166489,SQS 213 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-213-bloco-h-1166489,seed:links.txt
1184579,SQN 215 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-215-bloco-h-1184579,seed:links.txt
1186037,EQS 414 415,,,,,,,https://www.dfimoveis.com.br/imovel/casa-condominio-3-quartos-aluguel-asa-sul-brasilia-df-eqs-414-415-1186037,seed:links.txt
1187516,SQS 204,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-204-1187516,seed:links.txt
1188301,SQN 310 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-i-1188301,seed:links.txt
1188798,SQN 202 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-202-bloco-c-1188798,seed:links.txt
1189060,SHCGN 714 Bloco V,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-norte-brasilia-df-shcgn-714-bloco-v-1189060,seed:links.txt
1189846,SQN 110 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-110-bloco-g-1189846,seed:links.txt
1189963,SQN 307 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-307-bloco-h-1189963,seed:links.txt
1190934,SQS 109 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-109-bloco-b-1190934,seed:links.txt
1078704,SQS 303 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-303-bloco-f-1078704,seed:links.txt
1191841,SQS 310 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-310-bloco-b-1191841,seed:links.txt
1192239,SQN 314,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-314-1192239,seed:links.txt
1173079,SQN 202 Bloco E,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-202-bloco-e-1173079,seed:links.txt
1193704,SQS 307 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-307-bloco-h-1193704,seed:links.txt
1195553,SQS 303 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-303-bloco-c-1195553,seed:links.txt
1195894,SQS 310 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-310-bloco-b-1195894,seed:links.txt
1195577,SQN 310 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-i-1195577,seed:links.txt
1196306,SQN 310 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-i-1196306,seed:links.txt
1196756,SQN 310 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-i-1196756,seed:links.txt
1198588,SQS 211 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-211-bloco-j-1198588,seed:links.txt
566771,SQN 116 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-116-bloco-g-566771,seed:links.txt
480115,SQS 316 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-316-bloco-h-480115,seed:links.txt
1200867,SQN 210 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-210-bloco-c-1200867,seed:links.txt
868038,SQS 208 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-208-bloco-i-868038,seed:links.txt
1203243,SQN 309 Bloco O,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-309-bloco-o-1203243,seed:links.txt
1203734,SHIGS 707 Bloco E,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-sul-brasilia-df-shigs-707-bloco-e-1203734,seed:links.txt
562140,SQS 314 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-314-bloco-j-562140,seed:links.txt
757857,SHIGS 712 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-sul-brasilia-df-shigs-712-bloco-c-757857,seed:links.txt
440640,SQS 206 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-206-bloco-h-440640,seed:links.txt
322332,SQN 212 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-212-bloco-i-322332,seed:links.txt
1207118,SQS 105 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-105-bloco-g-1207118,seed:links.txt
231950,SQS 208 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-208-bloco-i-231950,seed:links.txt
1208628,SQN 108 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-108-bloco-a-1208628,seed:links.txt
1202449,SQS 302,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-302-1202449,seed:links.txt
